date,site,observer,measurement_type,plot,monolayer,plot_location,bed_depth,mussel_length,top,under,entered_by,checked_by,notes
2019-08-29,Fifth Beach,AG/KH,Mussel length,2,N,NA,NA,20,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,2,N,NA,NA,30,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,2,N,NA,NA,40,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,2,N,NA,NA,60,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,2,N,NA,NA,70,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,2,N,NA,NA,80,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,2,N,NA,NA,90,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,3,N,NA,NA,20,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,3,N,NA,NA,30,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,3,N,NA,NA,40,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,3,N,NA,NA,50,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,3,N,NA,NA,60,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,3,N,NA,NA,80,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,4,N,NA,NA,30,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,4,N,NA,NA,50,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,4,N,NA,NA,60,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,4,N,NA,NA,70,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,4,N,NA,NA,80,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,4,N,NA,NA,90,3,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,5,N,NA,NA,20,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,5,N,NA,NA,30,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,5,N,NA,NA,40,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,5,N,NA,NA,50,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,5,N,NA,NA,70,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,5,N,NA,NA,80,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,5,N,NA,NA,90,2,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel length,5,N,NA,NA,100,1,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,1,N,1,0,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,1,N,2,100,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,1,N,3,70,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,1,N,4,70,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,1,N,5,0,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,2,N,1,110,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,2,N,2,100,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,2,N,3,80,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,2,N,4,80,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,2,N,5,110,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,3,N,1,90,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,3,N,2,120,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,3,N,3,40,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,3,N,4,100,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,3,N,5,20,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,4,N,1,160,NA,NA,NA,TF,GSB,*estimate- layer was too deep to measure
2019-08-29,Fifth Beach,AG/KH,Mussel depth,4,N,2,110,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,4,N,3,140,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,4,N,4,160,NA,NA,NA,TF,GSB,*estimate- layer was too deep to measure
2019-08-29,Fifth Beach,AG/KH,Mussel depth,4,N,5,80,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,5,N,1,100,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,5,N,2,130,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,5,N,3,80,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,5,N,4,120,NA,NA,NA,TF,GSB,NA
2019-08-29,Fifth Beach,AG/KH,Mussel depth,5,N,5,0,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,1,N,NA,NA,20,2,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,1,N,NA,NA,30,4,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,1,N,NA,NA,50,3,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,1,N,NA,NA,60,1,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,2,N,NA,NA,20,2,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,2,N,NA,NA,30,4,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,2,N,NA,NA,40,2,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,2,N,NA,NA,50,2,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,3,N,NA,NA,30,2,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,3,N,NA,NA,50,5,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,3,N,NA,NA,60,2,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,3,N,NA,NA,70,1,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,4,N,NA,NA,20,1,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,4,N,NA,NA,40,5,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,4,N,NA,NA,50,3,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,4,N,NA,NA,60,1,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,5,N,NA,NA,20,1,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,5,N,NA,NA,30,1,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,5,N,NA,NA,40,2,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,5,N,NA,NA,50,4,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel length,5,N,NA,NA,60,2,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,1,N,1,70,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,1,N,2,40,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,1,N,3,70,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,1,N,4,100,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,1,N,5,60,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,2,N,1,0,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,2,N,2,20,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,2,N,3,0,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,2,N,4,50,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,2,N,5,30,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,3,N,1,70,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,3,N,2,80,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,3,N,3,90,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,3,N,4,90,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,3,N,5,70,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,4,N,1,50,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,4,N,2,50,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,4,N,3,60,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,4,N,4,80,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,4,N,5,70,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,5,N,1,100,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,5,N,2,100,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,5,N,3,100,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,5,N,4,90,NA,NA,NA,TF,GSB,NA
2019-08-30,North Beach,DVM,Mussel depth,5,N,5,130,NA,NA,NA,TF,GSB,NA
2019-11-23,West Beach,KB/LL,Mussel length,1,N,NA,NA,20,2,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,1,N,NA,NA,30,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,1,N,NA,NA,40,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,1,Y,NA,NA,0,6,NA,KB,TF,Measurement spots with no mussels
2019-11-23,West Beach,KB/LL,Mussel length,2,N,NA,NA,20,2,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,2,N,NA,NA,30,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,2,N,NA,NA,40,2,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,2,N,NA,NA,50,3,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,2,N,NA,NA,60,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,2,N,NA,NA,70,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,3,N,NA,NA,30,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,3,N,NA,NA,40,3,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,3,N,NA,NA,50,2,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,3,N,NA,NA,60,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,3,N,NA,NA,70,2,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,3,N,NA,NA,80,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,4,N,NA,NA,10,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,4,N,NA,NA,30,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,4,N,NA,NA,40,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,4,N,NA,NA,50,3,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,4,N,NA,NA,60,3,1,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,4,N,NA,NA,70,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,5,N,NA,NA,20,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,5,N,NA,NA,30,1,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,5,N,NA,NA,40,2,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,5,N,NA,NA,50,4,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel length,5,N,NA,NA,60,2,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,1,Y,1,0,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,1,Y,2,0,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,1,N,3,16,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,1,N,4,19,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,1,N,5,37,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,2,N,1,120,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,2,N,2,138,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,2,N,3,102,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,2,N,4,160,NA,NA,NA,KB,TF,*estimate- layer was too deep to measure
2019-11-23,West Beach,KB/LL,Mussel depth,2,N,5,59,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,3,N,1,160,NA,NA,NA,KB,TF,*estimate- layer was too deep to measure
2019-11-23,West Beach,KB/LL,Mussel depth,3,N,2,131,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,3,N,3,160,NA,NA,NA,KB,TF,*estimate- layer was too deep to measure
2019-11-23,West Beach,KB/LL,Mussel depth,3,N,4,84,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,3,N,5,160,NA,NA,NA,KB,TF,*estimate- layer was too deep to measure
2019-11-23,West Beach,KB/LL,Mussel depth,4,N,1,93,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,4,N,2,96,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,4,N,3,113,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,4,N,4,116,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,4,N,5,26,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,5,N,1,57,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,5,N,2,100,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,5,N,3,105,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,5,N,4,79,NA,NA,NA,KB,TF,NA
2019-11-23,West Beach,KB/LL,Mussel depth,5,N,5,160,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,1,N,NA,NA,30,4,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,1,N,NA,NA,40,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,1,N,NA,NA,50,3,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,1,N,NA,NA,60,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,1,N,NA,NA,70,2,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,2,N,NA,NA,30,4,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,2,N,NA,NA,40,4,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,2,N,NA,NA,50,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,2,N,NA,NA,60,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,3,N,NA,NA,40,3,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,3,N,NA,NA,50,2,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,3,N,NA,NA,60,4,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,3,N,NA,NA,70,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,4,N,NA,NA,50,2,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,4,N,NA,NA,60,3,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,4,N,NA,NA,70,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,4,N,NA,NA,80,2,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,4,N,NA,NA,90,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,4,N,NA,NA,100,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,5,N,NA,NA,40,1,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,5,N,NA,NA,50,2,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,5,N,NA,NA,60,2,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,5,N,NA,NA,70,2,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel length,5,N,NA,NA,80,3,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,1,Y,1,62,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,1,Y,2,42,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,1,N,3,77,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,1,N,4,55,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,1,N,5,70,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,2,N,1,0,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,2,N,2,0,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,2,N,3,0,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,2,N,4,0,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,2,N,5,0,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,3,N,1,75,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,3,N,2,96,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,3,N,3,94,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,3,N,4,75,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,3,N,5,50,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,4,N,1,127,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,4,N,2,72,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,4,N,3,103,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,4,N,4,143,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,4,N,5,80,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,5,N,1,42,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,5,N,2,93,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,5,N,3,74,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,5,N,4,75,NA,NA,NA,KB,TF,NA
2019-11-26,North Beach,LL/BT,Mussel depth,5,N,5,70,NA,NA,NA,KB,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,1,N,NA,NA,20,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,1,N,NA,NA,30,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,1,N,NA,NA,40,NA,5,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,1,N,NA,NA,50,NA,3,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,2,N,NA,NA,30,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,2,N,NA,NA,40,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,2,N,NA,NA,50,NA,2,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,2,N,NA,NA,60,NA,4,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,2,N,NA,NA,70,NA,2,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,3,N,NA,NA,30,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,3,N,NA,NA,40,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,3,N,NA,NA,50,NA,2,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,3,N,NA,NA,60,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,3,N,NA,NA,70,NA,3,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,3,N,NA,NA,80,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,3,N,NA,NA,90,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,4,N,NA,NA,50,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,4,N,NA,NA,70,NA,5,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,4,N,NA,NA,80,NA,2,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,4,N,NA,NA,90,NA,2,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,5,N,NA,NA,30,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,5,N,NA,NA,60,NA,6,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,5,N,NA,NA,70,NA,2,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel length,5,N,NA,NA,100,NA,1,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,1,N,1,0,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,1,N,2,70,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,1,N,3,60,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,1,N,4,60,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,1,N,5,40,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,2,N,1,70,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,2,N,2,90,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,2,N,3,80,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,2,N,4,90,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,2,N,5,80,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,3,N,1,90,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,3,N,2,120,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,3,N,3,80,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,3,N,4,110,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,3,N,5,70,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,4,N,1,160,NA,NA,NA,KH,TF,*estimate- layer was too deep to measure
2019-11-27,Fifth Beach,BT,Mussel depth,4,N,2,160,NA,NA,NA,KH,TF,*estimate- layer was too deep to measure
2019-11-27,Fifth Beach,BT,Mussel depth,4,N,3,140,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,4,N,4,100,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,4,N,5,90,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,5,N,1,120,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,5,N,2,100,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,5,N,3,100,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,5,N,4,150,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,5,N,5,100,NA,NA,NA,KH,TF,NA
2019-11-27,Fifth Beach,BT,Mussel depth,5,N,5,100,NA,NA,NA,KH,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,1,N,NA,NA,20,3,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,1,N,NA,NA,30,4,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,1,N,NA,NA,40,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,1,N,NA,NA,50,2,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,2,Y,NA,NA,10,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,2,Y,NA,NA,30,2,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,2,Y,NA,NA,40,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,2,Y,NA,NA,50,2,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,2,Y,NA,NA,60,2,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,2,Y,NA,NA,70,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,2,Y,NA,NA,80,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,3,N,NA,NA,20,3,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,3,N,NA,NA,30,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,3,N,NA,NA,40,3,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,3,N,NA,NA,50,3,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,4,N,NA,NA,30,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,4,N,NA,NA,50,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,4,N,NA,NA,60,3,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,4,N,NA,NA,70,1,NA,GSB,TF,NA
2020-02-09,North Beach,TF/DVM,Mussel length,4,N,NA,NA,90,3,NA,GSB,TF,NA
